record_id,cluster,domain_clean,phone_clean,address_clean
C38102,0,,,
D00406,0,,,
C29274,0,,,
C39742,0,,,
C45523,0,,,
C51799,0,,,
C48433,0,,,
C24521,0,,,
C32616,0,,,
C22902,0,,,
C48434,0,,,
C41164,0,,,
C51684,0,,,
C51379,0,,,
C32720,0,,,
C42220,0,,,
C35689,0,,,
C43681,0,,,
C43525,0,,,
C48437,0,,,
C25894,0,,,
C44129,0,,,
C23386,0,,,
C42104,0,,,
C24343,0,,,
C24020,0,,,
C26591,0,,,
C30590,0,,,
C39301,0,,,
C24079,0,,,
C21872,0,,,
C29714,0,,,
C26292,0,,,
C28306,0,,,
C33152,0,,,
C47104,0,,,
C50961,0,,,
C38734,0,,,
C30200,0,,,
C30502,0,,,
C25379,0,,,
C28647,0,,,
C41266,0,,,
C44346,0,,,
D00407,0,,,
C44767,0,,,
C37713,0,,,
C30979,0,,,
C46823,0,,,
C46683,0,,,
C46435,0,,,
C44614,0,,,
C28085,0,,,
C36134,0,,,
C44229,0,,,
C30754,0,,,
C48441,0,,,
C36578,0,,,
C45313,0,,,
C39743,0,,,
C30107,0,,,
C50740,0,,,
D00408,0,,,
C38296,0,,,
C45524,0,,,
C24232,0,,,
C24065,0,,,
C48443,0,,,
C38541,0,,,
C50760,0,,,
C34631,0,,,
C39744,0,,,
C44521,0,,,
C34840,0,,,
C32531,0,,,
C26050,0,,,
D00409,0,,,
C28937,0,,,
C28228,0,,,
C28450,0,,,
C42687,0,,,
D00410,0,,,
C30790,0,,,
C28683,0,,,
C39745,0,,,
C24892,0,,,
C51475,0,,,
D00411,0,,,
D00412,0,,,
C47381,0,,,
C38103,0,,,
C39746,0,,,
C32206,0,,,
C38003,0,,,
D00413,0,,,
C45525,0,,,
C26249,0,,,
C38362,0,,,
C38735,0,,,
C45526,0,,,
C45825,0,,,
C27382,0,,,
C41717,0,,,
C45095,0,,,
C40724,0,,,
C24456,0,,,
C24073,0,,,
C26048,0,,,
C26482,0,,,
C47205,0,,,
C24799,0,,,
C27637,0,,,
C51613,0,,,
C46725,0,,,
C25539,0,,,
C36979,0,,,
C25776,0,,,
C24385,0,,,
C42004,0,,,
C24652,0,,,
C38426,0,,,
C45527,0,,,
C45528,0,,,
C34438,0,,,
C36526,0,,,
C51804,0,,,
C47145,0,,,
C48453,0,,,
C41028,0,,,
D00414,0,,,
C50706,0,,,
C38104,0,,,
C29278,0,,,
C21874,0,,,
C45317,0,,,
C42057,0,,,
C41468,0,,,
C24466,0,,,
C45993,0,,,
C48454,0,,,
C24239,0,,,
C30755,0,,,
C39747,0,,,
C48456,0,,,
C24175,0,,,
C25455,0,,,
C23764,0,,,
C26293,0,,,
C24601,0,,,
C51886,0,,,
C27144,0,,,
C37422,0,,,
C38439,0,,,
C27423,0,,,
C26469,0,,,
C47556,0,,,
C27328,0,,,
C47382,0,,,
C28626,0,,,
C33671,0,,,
C50825,0,,,
C21875,0,,,
C38105,0,,,
C36259,0,,,
C48458,0,,,
C43057,0,,,
C40943,0,,,
C41013,0,,,
C48459,0,,,
C34671,0,,,
C46679,0,,,
C25433,0,,,
C48460,0,,,
C48461,0,,,
C46774,0,,,
C27748,0,,,
C51373,0,,,
C41295,0,,,
C31983,0,,,
C43737,0,,,
C48462,0,,,
C28566,0,,,
D00415,0,,,
C22790,0,,,
C28750,0,,,
C51969,0,,,
C45357,0,,,
C24636,0,,,
C39748,0,,,
C42788,0,,,
C41959,0,,,
C44673,0,,,
C24574,0,,,
C32953,0,,,
C39749,0,,,
C36980,0,,,
C21876,0,,,
C25160,0,,,
C28821,0,,,
C25778,0,,,
C38106,0,,,
D00416,0,,,
C39298,0,,,
C40603,0,,,
D00417,0,,,
C35621,0,,,
C39750,0,,,
C46440,0,,,
C35681,0,,,
C43786,0,,,
C42488,0,,,
C51636,0,,,
C41871,0,,,
C28227,0,,,
C34603,0,,,
C25129,0,,,
C25949,0,,,
C35815,0,,,
C41268,0,,,
C43877,0,,,
C21878,0,,,
C42197,0,,,
C23796,0,,,
C27716,0,,,
C48470,0,,,
C29768,0,,,
C36981,0,,,
C45424,0,,,
C37584,0,,,
D00418,0,,,
C35860,0,,,
D00419,0,,,
C25652,0,,,
C43559,0,,,
C28923,0,,,
C32769,0,,,
C22904,0,,,
D00420,0,,,
C36982,0,,,
C23910,0,,,
D00421,0,,,
C51808,0,,,
C34023,0,,,
C43216,0,,,
C34763,0,,,
C39238,0,,,
C21879,0,,,
C42290,0,,,
C27718,0,,,
C40375,0,,,
C47383,0,,,
D00422,0,,,
C26661,0,,,
C48471,0,,,
C43044,0,,,
C46926,0,,,
C45529,0,,,
C44912,0,,,
C34826,0,,,
C23663,0,,,
C48473,0,,,
C41927,0,,,
C39229,0,,,
C26810,0,,,
C24458,0,,,
C45881,0,,,
C32467,0,,,
C36838,0,,,
C37191,0,,,
C42953,0,,,
C29298,0,,,
C24547,0,,,
C21880,0,,,
C46682,0,,,
C36367,0,,,
C46541,0,,,
C31215,0,,,
C47221,0,,,
C35064,0,,,
C29422,0,,,
C25424,0,,,
C24528,0,,,
C29933,0,,,
C38107,0,,,
C48477,0,,,
C23454,0,,,
C50826,0,,,
C42062,0,,,
C28539,0,,,
C40832,0,,,
C42742,0,,,
C45530,0,,,
C34428,0,,,
C42294,0,,,
C25230,0,,,
C44248,0,,,
C23852,0,,,
C28969,0,,,
C24675,0,,,
C21680,0,,,
C45531,0,,,
C45174,0,,,
C36983,0,,,
C41624,0,,,
C29617,0,,,
C45314,0,,,
C31685,0,,,
C43217,0,,,
C48480,0,,,
C29159,0,,,
C28514,0,,,
C23525,0,,,
C45532,0,,,
C38379,0,,,
C51947,0,,,
C41383,0,,,
C34841,0,,,
D00423,0,,,
C30810,0,,,
C36488,0,,,
C40932,0,,,
C45956,0,,,
C36313,0,,,
C45935,0,,,
C35979,0,,,
D00424,0,,,
C36523,0,,,
C27983,0,,,
C31572,0,,,
C48483,0,,,
C50794,0,,,
C31467,0,,,
C41653,0,,,
C21881,0,,,
C41621,0,,,
C23460,0,,,
D00425,0,,,
C34163,0,,,
C25378,0,,,
C42268,0,,,
D00426,0,,,
C31696,0,,,
D00427,0,,,
C37098,0,,,
C34308,0,,,
C27319,0,,,
C39751,0,,,
C41117,0,,,
C36161,0,,,
C34842,0,,,
C39752,0,,,
C27424,0,,,
C46116,0,,,
C26809,0,,,
C23328,0,,,
C35450,0,,,
C28350,0,,,
C29595,0,,,
C29495,0,,,
C25692,0,,,
C39311,0,,,
C41661,0,,,
C43814,0,,,
C22905,0,,,
C43218,0,,,
C33183,0,,,
C21882,0,,,
C43560,0,,,
D00428,0,,,
C47171,0,,,
C27463,0,,,
C21883,0,,,
D00429,0,,,
C21884,0,,,
C35611,0,,,
C42888,0,,,
C34396,0,,,
C26541,0,,,
C48489,0,,,
C34791,0,,,
C43181,0,,,
C34817,0,,,
C35539,0,,,
C23579,0,,,
C32789,0,,,
C45732,0,,,
D00430,0,,,
C23124,0,,,
C41719,0,,,
C38542,0,,,
C29268,0,,,
C41287,0,,,
C39753,0,,,
C26368,0,,,
C35605,0,,,
C25945,0,,,
C51910,0,,,
C43345,0,,,
C28317,0,,,
C42670,0,,,
C38478,0,,,
D00431,0,,,
D00432,0,,,
C35065,0,,,
C47384,0,,,
C35014,0,,,
C34420,0,,,
C32383,0,,,
C24634,0,,,
C48492,0,,,
C28525,0,,,
C28025,0,,,
C44864,0,,,
C45096,0,,,
D00433,0,,,
C34097,0,,,
C36886,0,,,
C36458,0,,,
C46824,0,,,
C48493,0,,,
C39754,0,,,
C24588,0,,,
C32390,0,,,
C41865,0,,,
C32242,0,,,
C35637,0,,,
C42347,0,,,
C47385,0,,,
C25161,0,,,
C37131,0,,,
C32168,0,,,
C39116,0,,,
C51143,0,,,
C43598,0,,,
C46610,0,,,
C34519,0,,,
C31905,0,,,
C48496,0,,,
C25946,0,,,
C30536,0,,,
C40777,0,,,
C43725,0,,,
C45017,0,,,
C38543,0,,,
C37126,0,,,
C21885,0,,,
C47295,0,,,
C35820,0,,,
C43457,0,,,
C48497,0,,,
C24909,0,,,
C39117,0,,,
C25608,0,,,
C42187,0,,,
C21886,0,,,
C34617,0,,,
C25965,0,,,
C46616,0,,,
C31564,0,,,
C43989,0,,,
C43121,0,,,
C41479,0,,,
C47179,0,,,
C21887,0,,,
C48499,0,,,
C25336,0,,,
C32731,0,,,
C42748,0,,,
C25497,0,,,
C38544,0,,,
C24022,0,,,
C43053,0,,,
C27704,0,,,
C25410,0,,,
C44440,0,,,
C48502,0,,,
D00434,0,,,
C48503,0,,,
C27053,0,,,
C26418,0,,,
C31511,0,,,
C24279,0,,,
C39755,0,,,
C46449,0,,,
C38283,0,,,
C34280,0,,,
C44704,0,,,
C41359,0,,,
C37363,0,,,
D00435,0,,,
C50725,0,,,
D00436,0,,,
C42174,0,,,
C34192,0,,,
C34813,0,,,
C25413,0,,,
C23294,0,,,
C43561,0,,,
C42359,0,,,
C45882,0,,,
D00437,0,,,
D00438,0,,,
C26179,0,,,
C22906,0,,,
C48506,0,,,
C37706,0,,,
C51862,0,,,
C48507,0,,,
C24256,0,,,
C21888,0,,,
C30374,0,,,
C29678,0,,,
C44412,0,,,
C39410,0,,,
C23450,0,,,
C31883,0,,,
C38108,0,,,
C51685,0,,,
C45024,0,,,
C38955,0,,,
C51417,0,,,
C24031,0,,,
C39118,0,,,
D00439,0,,,
C29738,0,,,
C48509,0,,,
C43803,0,,,
C48510,0,,,
C39756,0,,,
C42597,0,,,
C26899,0,,,
D00440,0,,,
C26933,0,,,
C48512,0,,,
C42093,0,,,
C46207,0,,,
C42858,0,,,
C34594,0,,,
C27391,0,,,
C51980,0,,,
C33191,0,,,
C25351,0,,,
C27676,0,,,
C45533,0,,,
C21889,0,,,
C42478,0,,,
C27707,0,,,
C43718,0,,,
C39757,0,,,
C51071,0,,,
C51270,0,,,
C42715,0,,,
C34439,0,,,
C32630,0,,,
C28354,0,,,
C44636,0,,,
C30554,0,,,
C28394,0,,,
C41672,0,,,
C35066,0,,,
C21890,0,,,
C26606,0,,,
C32858,0,,,
C39061,0,,,
C28346,0,,,
C40847,0,,,
C37475,0,,,
C29843,0,,,
C22700,0,,,
C21891,0,,,
C44240,0,,,
C24411,0,,,
C22907,0,,,
C45175,0,,,
C39758,0,,,
C28372,0,,,
C31664,0,,,
C23808,0,,,
C48518,0,,,
C47165,0,,,
C25437,0,,,
C48519,0,,,
C36429,0,,,
C23424,0,,,
C25333,0,,,
C46498,0,,,
C48520,0,,,
C45534,0,,,
C44522,0,,,
C48521,0,,,
C43649,0,,,
C24811,0,,,
C51774,0,,,
C29969,0,,,
C26737,0,,,
C52067,0,,,
D00441,0,,,
C51167,0,,,
C44523,0,,,
C34386,0,,,
C39759,0,,,
C43876,0,,,
D00442,0,,,
C50691,0,,,
C23645,0,,,
D00443,0,,,
C37442,0,,,
C27066,0,,,
C38374,0,,,
C46954,0,,,
C48524,0,,,
D00444,0,,,
C21892,0,,,
C36719,0,,,
C24729,0,,,
C45736,0,,,
C28920,0,,,
C27013,0,,,
C51366,0,,,
D00445,0,,,
C38109,0,,,
D00446,0,,,
C38862,0,,,
C23920,0,,,
C35712,0,,,
C28057,0,,,
C29133,0,,,
C46262,0,,,
C41938,0,,,
C35067,0,,,
C21893,0,,,
C42054,0,,,
C25830,0,,,
C43465,0,,,
C35730,0,,,
C46726,0,,,
C22909,0,,,
C36120,0,,,
C34389,0,,,
C44079,0,,,
C39419,0,,,
C50655,0,,,
C28621,0,,,
D00447,0,,,
D00448,0,,,
C35068,0,,,
C25409,0,,,
C25926,0,,,
C35905,0,,,
C52060,0,,,
C38912,0,,,
D00449,0,,,
C36306,0,,,
C25018,0,,,
C41716,0,,,
C36522,0,,,
C48530,0,,,
C43420,0,,,
C38110,0,,,
C46825,0,,,
C23590,0,,,
C47585,0,,,
C41963,0,,,
C28391,0,,,
C27815,0,,,
C23103,0,,,
D00450,0,,,
C35131,0,,,
C38111,0,,,
C38982,0,,,
C39760,0,,,
C38736,0,,,
C38378,0,,,
C38112,0,,,
C51693,0,,,
C51374,0,,,
C39761,0,,,
C36368,0,,,
C45097,0,,,
C26142,0,,,
C39119,0,,,
C23756,0,,,
C44210,0,,,
C44113,0,,,
C36681,0,,,
C39270,0,,,
C36160,0,,,
C42448,0,,,
C35668,0,,,
C45981,0,,,
C32263,0,,,
C42162,0,,,
C51767,0,,,
C29060,0,,,
C44191,0,,,
C48532,0,,,
C23679,0,,,
C43791,0,,,
C45404,0,,,
C47386,0,,,
C26633,0,,,
C34534,0,,,
D00451,0,,,
C48534,0,,,
C43174,0,,,
C29640,0,,,
C48535,0,,,
C27355,0,,,
C27652,0,,,
C21894,0,,,
C24296,0,,,
C44524,0,,,
C25250,0,,,
C24573,0,,,
C42245,0,,,
C47560,0,,,
C21895,0,,,
C24700,0,,,
C35804,0,,,
C24907,0,,,
C43883,0,,,
C46234,0,,,
C26126,0,,,
C25102,0,,,
C34505,0,,,
C28670,0,,,
C40438,0,,,
D00452,0,,,
C44690,0,,,
C47222,0,,,
C51958,0,,,
C31723,0,,,
C46082,0,,,
C32335,0,,,
C35307,0,,,
C42859,0,,,
C44774,0,,,
C41363,0,,,
C35368,0,,,
C46787,0,,,
C26483,0,,,
C37400,0,,,
D00453,0,,,
C41410,0,,,
C37555,0,,,
C48537,0,,,
C27794,0,,,
C37973,0,,,
C34191,0,,,
C46232,0,,,
C21896,0,,,
C36412,0,,,
C29788,0,,,
C38786,0,,,
C51944,0,,,
C34167,0,,,
C26601,0,,,
C26079,0,,,
C38737,0,,,
C23651,0,,,
C28192,0,,,
C44234,0,,,
C26302,0,,,
C24959,0,,,
C27209,0,,,
C21897,0,,,
C43285,0,,,
C37488,0,,,
C29297,0,,,
D00454,0,,,
C28548,0,,,
C31660,0,,,
C30847,0,,,
C26769,0,,,
C27986,0,,,
C39120,0,,,
C51293,0,,,
C39763,0,,,
C45536,0,,,
C48542,0,,,
C29412,0,,,
C48543,0,,,
C26954,0,,,
C41603,0,,,
D00455,0,,,
C38113,0,,,
C40575,0,,,
C27185,0,,,
C39764,0,,,
C51125,0,,,
D00456,0,,,
C41502,0,,,
C23373,0,,,
C31014,0,,,
C50959,0,,,
C26392,0,,,
C35284,0,,,
C38114,0,,,
C39765,0,,,
C36222,0,,,
D00457,0,,,
C24554,0,,,
C34683,0,,,
C44676,0,,,
D00458,0,,,
C35957,0,,,
C48546,0,,,
C25482,0,,,
C31287,0,,,
C30610,0,,,
C23846,0,,,
C39766,0,,,
C38790,0,,,
C45426,0,,,
C37410,0,,,
C48547,0,,,
C36872,0,,,
D00459,0,,,
C48548,0,,,
C39441,0,,,
C44032,0,,,
C25006,0,,,
C31708,0,,,
C24439,0,,,
C43055,0,,,
C23466,0,,,
C21898,0,,,
C35289,0,,,
C44696,0,,,
C45176,0,,,
C43476,0,,,
C45701,0,,,
C21899,0,,,
C48550,0,,,
C29007,0,,,
C41282,0,,,
C39121,0,,,
C48551,0,,,
C27164,0,,,
C30628,0,,,
C30315,0,,,
D00460,0,,,
C41701,0,,,
C39122,0,,,
C24158,0,,,
C29947,0,,,
C39768,0,,,
C28628,0,,,
C25951,0,,,
C29258,0,,,
C31065,0,,,
D00461,0,,,
C24629,0,,,
C35592,0,,,
C30769,0,,,
C36984,0,,,
C36159,0,,,
C48554,0,,,
D00462,0,,,
C21900,0,,,
C24473,0,,,
C30604,0,,,
C45381,0,,,
C28656,0,,,
C45537,0,,,
C45538,0,,,
C22911,0,,,
C23473,0,,,
C21901,0,,,
C41627,0,,,
C25307,0,,,
C24699,0,,,
C41597,0,,,
C33634,0,,,
C35915,0,,,
C31250,0,,,
C51294,0,,,
C33283,0,,,
C45764,0,,,
C47590,0,,,
C24021,0,,,
C43999,0,,,
C33148,0,,,
C28788,0,,,
C48557,0,,,
C28462,0,,,
C43917,0,,,
C33157,0,,,
C21903,0,,,
C25096,0,,,
C44347,0,,,
C35016,0,,,
C42628,0,,,
C25236,0,,,
C34844,0,,,
C25683,0,,,
C40764,0,,,
C31567,0,,,
C45098,0,,,
C43564,0,,,
C38780,0,,,
C33632,0,,,
C46919,0,,,
C44525,0,,,
C46826,0,,,
C31549,0,,,
C52044,0,,,
C26180,0,,,
C24625,0,,,
D00463,0,,,
C44913,0,,,
C36985,0,,,
C30518,0,,,
C25779,0,,,
C38115,0,,,
C40574,0,,,
C24120,0,,,
C44640,0,,,
C48561,0,,,
C33286,0,,,
C43220,0,,,
C42327,0,,,
C46448,0,,,
C27890,0,,,
C23592,0,,,
C42907,0,,,
C47387,0,,,
C47388,0,,,
C28215,0,,,
C43427,0,,,
C24166,0,,,
D00464,0,,,
C46140,0,,,
C28868,0,,,
C44293,0,,,
C50805,0,,,
C28595,0,,,
C24019,0,,,
C30549,0,,,
C25162,0,,,
C25995,0,,,
C39123,0,,,
D00465,0,,,
C51572,0,,,
C28896,0,,,
C21904,0,,,
C44027,0,,,
D00466,0,,,
D00467,0,,,
C45539,0,,,
C41332,0,,,
C34899,0,,,
C46483,0,,,
C34657,0,,,
C33104,0,,,
C33127,0,,,
C42811,0,,,
C26627,0,,,
C41469,0,,,
C26670,0,,,
D00468,0,,,
C39769,0,,,
C44348,0,,,
C45540,0,,,
D00469,0,,,
C46827,0,,,
C45541,0,,,
C51480,0,,,
C42403,0,,,
C43127,0,,,
C23978,0,,,
C41148,0,,,
C41890,0,,,
D00470,0,,,
C48565,0,,,
C34593,0,,,
C48566,0,,,
C46995,0,,,
C42376,0,,,
D00471,0,,,
C44526,0,,,
C44527,0,,,
C29150,0,,,
C26529,0,,,
C38989,0,,,
C23146,0,,,
C44902,0,,,
C25780,0,,,
C44988,0,,,
C50987,0,,,
C47105,0,,,
D00472,0,,,
C21905,0,,,
C36530,0,,,
C23598,0,,,
C29479,0,,,
C25163,0,,,
C28204,0,,,
C48569,0,,,
C48570,0,,,
C33694,0,,,
C38116,0,,,
C45001,0,,,
C21906,0,,,
C35737,0,,,
C44765,0,,,
C44349,0,,,
C43369,0,,,
C36928,0,,,
C21907,0,,,
C51741,0,,,
C21908,0,,,
C37974,0,,,
C51575,0,,,
C23697,0,,,
C24517,0,,,
C31851,0,,,
C24581,0,,,
C28239,0,,,
C21909,0,,,
C48572,0,,,
C24915,0,,,
C43324,0,,,
C38011,0,,,
C45542,0,,,
C22912,0,,,
C46542,0,,,
C33589,0,,,
C47389,0,,,
C51295,0,,,
D00473,0,,,
C46063,0,,,
C36035,0,,,
D00474,0,,,
C45543,0,,,
D00475,0,,,
C38282,0,,,
C27112,0,,,
C39248,0,,,
C21910,0,,,
C51505,0,,,
C43221,0,,,
C48575,0,,,
C42439,0,,,
C51840,0,,,
C42302,0,,,
C36653,0,,,
C38626,0,,,
C36568,0,,,
D00476,0,,,
D00477,0,,,
C41615,0,,,
C25831,0,,,
C21911,0,,,
C23902,0,,,
C26947,0,,,
C45544,0,,,
C40981,0,,,
C31361,0,,,
C46828,0,,,
C48578,0,,,
C23308,0,,,
C22791,0,,,
C42973,0,,,
C46214,0,,,
C23243,0,,,
C24830,0,,,
C34328,0,,,
C33277,0,,,
C23133,0,,,
C23130,0,,,
C23162,0,,,
C42897,0,,,
C39399,0,,,
C42430,0,,,
C22792,0,,,
C22793,0,,,
C39402,0,,,
C24829,0,,,
C39400,0,,,
C23225,0,,,
C22794,0,,,
C51914,0,,,
C42775,0,,,
C21912,0,,,
C21912-240,0,,,
C21912-437,0,,,
C21912-440,0,,,
C21912-426,0,,,
C21912-429,0,,,
C21912-321,0,,,
C21912-377,0,,,
C21912-379,0,,,
C21912-327,0,,,
C21912-355,0,,,
C21912-446,0,,,
C21912-358,0,,,
C21912-352,0,,,
C21912-353,0,,,
C21912-331,0,,,
C21912-349,0,,,
C21912-332,0,,,
C21912-356,0,,,
C21912-359,0,,,
C21912-360,0,,,
C21912-350,0,,,
C21912-368,0,,,
C21912-416,0,,,
C21912-388,0,,,
C21912-415,0,,,
C21912-254,0,,,
C21912-273,0,,,
C21912-272,0,,,
C21912-271,0,,,
C21912-270,0,,,
C21912-269,0,,,
C21912-275,0,,,
C21912-268,0,,,
C21912-250,0,,,
C21912-251,0,,,
C21912-264,0,,,
C21912-263,0,,,
C21912-265,0,,,
C21912-267,0,,,
C21912-266,0,,,
C21912-262,0,,,
C21912-276,0,,,
C21912-277,0,,,
C21912-288,0,,,
C21912-296,0,,,
C21912-297,0,,,
C21912-312,0,,,
C21912-295,0,,,
C21912-307,0,,,
C21912-309,0,,,
C21912-308,0,,,
C21912-549,0,,,
C21912-400,0,,,
C21912-333,0,,,
C21912-334,0,,,
C21912-335,0,,,
C21912-336,0,,,
C21912-337,0,,,
C21912-338,0,,,
C21912-339,0,,,
C21912-340,0,,,
C21912-567,0,,,
C21912-531,0,,,
C21912-530,0,,,
C21912-532,0,,,
C21912-533,0,,,
C21912-534,0,,,
C21912-536,0,,,
C21912-537,0,,,
C21912-538,0,,,
C21912-539,0,,,
C21912-540,0,,,
C21912-541,0,,,
C21912-542,0,,,
C21912-535,0,,,
C21912-543,0,,,
C21912-501,0,,,
C21912-497,0,,,
C21912-496,0,,,
C21912-495,0,,,
C21912-493,0,,,
C21912-494,0,,,
C21912-502,0,,,
C21912-519,0,,,
C21912-500,0,,,
C21912-498,0,,,
C21912-521,0,,,
C21912-522,0,,,
C21912-518,0,,,
C21912-520,0,,,
C21912-529,0,,,
C21912-517,0,,,
C21912-555,0,,,
C21912-546,0,,,
C21912-547,0,,,
C21912-548,0,,,
C21912-553,0,,,
C21912-554,0,,,
C21912-551,0,,,
C21912-550,0,,,
C21912-552,0,,,
C21912-558,0,,,
C21912-564,0,,,
C21912-559,0,,,
C21912-560,0,,,
C21912-561,0,,,
C21912-562,0,,,
C21912-563,0,,,
C21912-143,0,,,
C21912-142,0,,,
C21912-001,0,,,
C21912-002,0,,,
C21912-007,0,,,
C21912-033,0,,,
C21912-525,0,,,
C21912-527,0,,,
C21912-526,0,,,
C21912-503,0,,,
C21912-504,0,,,
C21912-505,0,,,
C21912-506,0,,,
C21912-524,0,,,
C21912-003,0,,,
C21912-004,0,,,
C21912-005,0,,,
C21912-006,0,,,
C21912-378,0,,,
C21912-404,0,,,
C21912-461,0,,,
C21912-410,0,,,
C21912-411,0,,,
C21912-464,0,,,
C21912-380,0,,,
C21912-387,0,,,
C21912-038,0,,,
C21912-037,0,,,
C21912-313,0,,,
C21912-394,0,,,
C21912-405,0,,,
C21912-459,0,,,
C21912-396,0,,,
C21912-406,0,,,
C21912-439,0,,,
C21912-463,0,,,
C21912-246,0,,,
C21912-247,0,,,
C21912-245,0,,,
C21912-566,0,,,
C21912-044,0,,,
C21912-043,0,,,
C21912-042,0,,,
C21912-041,0,,,
C21912-249,0,,,
C21912-252,0,,,
C21912-253,0,,,
C21912-412,0,,,
C21912-438,0,,,
C21912-462,0,,,
C21912-460,0,,,
C21912-016,0,,,
C21912-022,0,,,
C21912-046,0,,,
C21912-274,0,,,
C21912-279,0,,,
C21912-017,0,,,
C21912-018,0,,,
C21912-289,0,,,
C21912-290,0,,,
C21912-019,0,,,
C21912-020,0,,,
C21912-050,0,,,
C21912-047,0,,,
C21912-049,0,,,
C21912-048,0,,,
C21912-291,0,,,
C21912-051,0,,,
C21912-052,0,,,
C21912-310,0,,,
C21912-326,0,,,
C21912-325,0,,,
C21912-056,0,,,
C21912-055,0,,,
C21912-054,0,,,
C21912-053,0,,,
C21912-057,0,,,
C21912-061,0,,,
C21912-062,0,,,
C21912-059,0,,,
C21912-063,0,,,
C21912-060,0,,,
C21912-058,0,,,
C21912-362,0,,,
C21912-029,0,,,
C21912-319,0,,,
C21912-320,0,,,
C21912-169,0,,,
C21912-170,0,,,
C21912-096,0,,,
C21912-067,0,,,
C21912-258,0,,,
C21912-203,0,,,
C21912-131,0,,,
C21912-077,0,,,
C21912-035,0,,,
C21912-083,0,,,
C21912-322,0,,,
C21912-455,0,,,
C21912-090,0,,,
C21912-190,0,,,
C21912-191,0,,,
C21912-073,0,,,
C21912-282,0,,,
C21912-099,0,,,
C21912-137,0,,,
C21912-138,0,,,
C21912-134,0,,,
C21912-124,0,,,
C21912-126,0,,,
C21912-075,0,,,
C21912-089,0,,,
C21912-065,0,,,
C21912-492,0,,,
C21912-084,0,,,
C21912-088,0,,,
C21912-091,0,,,
C21912-092,0,,,
C21912-136,0,,,
C21912-110,0,,,
C21912-261,0,,,
C21912-403,0,,,
C21912-407,0,,,
C21912-458,0,,,
C21912-491,0,,,
C21912-045,0,,,
C21912-021,0,,,
C21912-027,0,,,
C21912-030,0,,,
C21912-239,0,,,
C21912-292,0,,,
C21912-278,0,,,
C21912-318,0,,,
C21912-328,0,,,
C21912-365,0,,,
C21912-409,0,,,
C21912-395,0,,,
C21912-408,0,,,
C21912-424,0,,,
C21912-454,0,,,
C21912-444,0,,,
C21912-443,0,,,
C21912-413,0,,,
C21912-425,0,,,
C21912-389,0,,,
C21912-447,0,,,
C21912-433,0,,,
C21912-430,0,,,
C21912-427,0,,,
C21912-428,0,,,
C21912-431,0,,,
C21912-445,0,,,
C21912-528,0,,,
C21912-465,0,,,
C21912-513,0,,,
C21912-511,0,,,
C21912-514,0,,,
C21912-515,0,,,
C21912-512,0,,,
C21912-516,0,,,
C21912-568,0,,,
C21912-557,0,,,
C21912-523,0,,,
C21912-556,0,,,
C21912-565,0,,,
C21912-545,0,,,
C21912-107,0,,,
C21912-081,0,,,
C21912-071,0,,,
C21912-121,0,,,
C21912-159,0,,,
C21912-171,0,,,
C21912-202,0,,,
C21912-068,0,,,
C21912-093,0,,,
C21912-085,0,,,
C21912-108,0,,,
C21912-144,0,,,
C21912-130,0,,,
C21912-237,0,,,
C21912-303,0,,,
C21912-344,0,,,
C21912-347,0,,,
C21912-448,0,,,
C21912-473,0,,,
C21912-474,0,,,
C21912-478,0,,,
C33643,0,,,
C21912-008,0,,,
C21912-025,0,,,
C21912-080,0,,,
C21912-070,0,,,
C21912-079,0,,,
C21912-069,0,,,
C21912-294,0,,,
C21912-293,0,,,
C21912-192,0,,,
C21912-490,0,,,
C21912-153,0,,,
C21912-095,0,,,
C21912-133,0,,,
C21912-544,0,,,
C21912-489,0,,,
C21912-194,0,,,
C21912-284,0,,,
C21912-451,0,,,
C21912-103,0,,,
C21912-230,0,,,
C21912-031,0,,,
C21912-015,0,,,
C21912-024,0,,,
C21912-023,0,,,
C21912-034,0,,,
C21912-039,0,,,
C21912-036,0,,,
C21912-179,0,,,
C21912-343,0,,,
C21912-342,0,,,
C21912-341,0,,,
C21912-376,0,,,
C21912-375,0,,,
C21912-384,0,,,
C21912-477,0,,,
C21912-125,0,,,
C21912-314,0,,,
C21912-188,0,,,
C21912-189,0,,,
C21912-026,0,,,
C26720,0,,,
C21912-306,0,,,
C21912-304,0,,,
C21912-305,0,,,
C21912-316,0,,,
C21912-317,0,,,
C21912-178,0,,,
C21912-098,0,,,
C21912-330,0,,,
C21912-078,0,,,
C21912-167,0,,,
C21912-436,0,,,
C21912-434,0,,,
C21912-435,0,,,
C21912-357,0,,,
C21912-441,0,,,
C21912-442,0,,,
C21912-223,0,,,
C21912-222,0,,,
C21912-226,0,,,
C21912-231,0,,,
C21912-283,0,,,
C21912-285,0,,,
C21912-301,0,,,
C21912-324,0,,,
C21912-354,0,,,
C21912-281,0,,,
C21912-228,0,,,
C21912-233,0,,,
C21912-232,0,,,
C21912-229,0,,,
C21912-221,0,,,
C21912-286,0,,,
C21912-361,0,,,
C21912-323,0,,,
C21912-414,0,,,
C21912-234,0,,,
C21912-298,0,,,
C21912-227,0,,,
C21912-259,0,,,
C21912-260,0,,,
C21912-329,0,,,
C21912-348,0,,,
C21912-364,0,,,
C21912-402,0,,,
C21912-119,0,,,
C21912-149,0,,,
