record_id,company_sim,domain_sim,cluster
74da34081b7380108321311d0d4bcbe2,0.8614425245890763,0.0,0
470b30881b7380108321311d0d4bcbf3,0.7877472254627427,0.0,0
5218cfcf1b9b8d90a18b311d0d4bcb29,0.8395829868048014,0.0,0
a3051005c3e7da901a9c742a050131c6,0.6575051759834368,0.0,0
4bbab8c41b7380108321311d0d4bcb2b,0.6754270970575319,0.0,0
44637b0f33f8a6106049b4646d5c7b30,0.5820616883116883,0.0,0
51a01fc91b1301909d4e21fc274bcbea,0.6021500721500722,0.0,0
24ea3c081b7380108321311d0d4bcb22,0.5713535976693871,0.0,0
6ed0e25ec3365e101a9c742a050131d3,0.7928597996415565,0.0,0
b201f12383c6529058f18798beaad341,0.5818857068857068,0.0,0
641b492783758a5058f18798beaad3c1,0.5875915750915751,0.25,0
9c489edb33b34210a0c67c845d5c7b0e,0.5500992063492063,0.25,0
a07ab4441b7380108321311d0d4bcbbb,0.5786405723905723,0.0,0
94f9abaec3bede101a9c742a050131cf,0.7195288382788383,0.0,0
31313f26c33212501a9c742a050131af,0.594534632034632,0.0,0
14f6ec5333675a106049b4646d5c7b77,0.5832192807192808,0.0,0
bc9aeb0b1be471d0b37020e6b04bcb2d,0.6546915176326941,0.2,0
f8ea7c081b7380108321311d0d4bcb11,0.6533268256797669,0.2,0
9c678bd83391e2506049b4646d5c7b6b,0.65250925000925,0.0,0
0f6a34441b7380108321311d0d4bcb3e,0.6613694638694638,0.25,0
8b0b30881b7380108321311d0d4bcba5,0.7416909208288519,0.25,0
999e48981bf4f090a18b311d0d4bcb7e,0.7453458642251746,0.0,0
2523344e33c4ee906049b4646d5c7b14,0.7981996691048415,0.0,0
298d688c33006e50a0c67c845d5c7b1e,0.6229885057471265,0.0,0
36da38081b7380108321311d0d4bcbd9,0.711311785668932,0.42857142857142855,0
c0faf0481b7380108321311d0d4bcb1f,0.5774875167458288,0.42857142857142855,0
aab528ea83a5e21058f18798beaad30f,0.5543420651222124,0.42857142857142855,0
c4faf0481b7380108321311d0d4bcb21,0.607021836936054,0.42857142857142855,0
117a38441b7380108321311d0d4bcb5d,0.6321875493977355,0.0,0
b982dc4f3368ea506049b4646d5c7b74,0.7155997000075947,0.25,0
6b26f01987add910852d0e170cbb35c3,0.6918556372228343,0.2,0
bd001eec1b8f6850d5d38738dc4bcb6e,0.5946248196248196,0.0,0
ca2a9e071bcec510a18b311d0d4bcb27,0.7111571049950206,0.0,0
d73a44331b26d0108321311d0d4bcb4f,0.5862270341606193,0.0,0
c3ca70081b7380108321311d0d4bcbbb,0.8054115671177138,0.0,0
193e01e833fcd2d0a0c67c845d5c7b90,0.8585628583783468,0.0,0
b1e90f7b33e426906049b4646d5c7b41,0.6631513569907106,0.0,0
a0c84b61c3569a901a9c742a05013127,0.6638644397604726,0.2,0
394698a81b885110d1f74119b04bcb19,0.6717818934371602,0.2,0
8a7a78441b7380108321311d0d4bcb95,0.6348501172030584,0.0,0
aa1c1e35337fda106049b4646d5c7b8a,0.8447179487179487,0.0,0
0747a37c1b2559101c3ddc6fcc4bcb69,0.6669024276377218,0.0,0
99a092f333441e10a0c67c845d5c7b03,0.8451042143744008,0.0,0
1223345cc3568ad01a9c742a0501315d,0.5805923651511887,0.0,0
ee0bfc481b7380108321311d0d4bcbbc,0.629953194953195,0.2,0
a89a74841b7380108321311d0d4bcbd5,0.6157653978602745,0.2,0
6b8a34841b7380108321311d0d4bcb17,0.5912012987012987,0.0,0
661b8ed63345e6106049b4646d5c7bc5,0.6576518288474811,0.0,0
0bca70081b7380108321311d0d4bcb88,0.7135265700483092,0.25,0
879ab8841b7380108321311d0d4bcb98,0.7259561191626409,0.25,0
3c9ab4841b7380108321311d0d4bcb65,0.6039150563607085,0.0,0
be563b81c3ee5a141a9c742a050131b5,0.5976247987117551,0.0,0
0b67d1941bf34910d1f74119b04bcb4d,0.7079275495036365,0.0,0
d97546a8dbf8c6d0ecfba6bad396195d,0.6686900448585231,0.0,0
582a69e483220e1058f18798beaad3f5,0.7511663216011042,0.0,0
fdfcb968db891d50bb356173059619f2,0.7139789401745924,0.0,0
3b14038d33586a14a0c67c845d5c7b48,0.8818888500569535,0.0,0
c5db56ab33ef5a10a0c67c845d5c7ba3,0.5635404872904872,0.0,0
57da78081b7380108321311d0d4bcba2,0.6535066613494033,0.0,0
07ca70081b7380108321311d0d4bcb86,0.6902091086301613,0.0,0
30ea3c081b7380108321311d0d4bcbcd,0.8779492421050319,0.0,0
ef9af8841b7380108321311d0d4bcbc6,0.6725720439691028,0.0,0
fc2161411b3619101c3ddc6fcc4bcbb7,0.47653749028749026,0.0,0
539af8841b7380108321311d0d4bcb4b,0.6084704715219421,0.0,0
9cba74c41b7380108321311d0d4bcb36,0.8505076661209993,0.0,0
509a74841b7380108321311d0d4bcb50,0.6225653975653975,0.0,0
5a4d98d433f7d2506049b4646d5c7bdc,0.5829008954008954,0.0,0
4fd285d01b093550b37020e6b04bcbd1,0.7176050303624675,0.25,0
c6dde5f6c3ae1a541a9c742a050131f2,0.7771848373679038,0.25,0
5c67bbcc33c51e10a0c67c845d5c7b33,0.7539968993630322,0.0,0
87673fcc33c51e10a0c67c845d5c7b13,0.5420926994439581,0.0,0
50bca44533419250a0c67c845d5c7bed,0.7949769814156757,0.0,0
d68989f4c3a5e2501a9c742a0501315d,0.6144764084123352,0.0,0
018afc441b7380108321311d0d4bcb27,0.7119104855747013,0.0,0
8be165991b32a850a18b311d0d4bcb96,0.67682261208577,0.0,0
deeafc081b7380108321311d0d4bcbaf,0.7904627815873996,0.2,0
cb17fff58311e21058f18798beaad30c,0.7136194058176817,0.0,0
d34288091b24f190b37020e6b04bcb72,0.6251454675592607,0.0,0
9026644d1b583910d1f74119b04bcbc3,0.857752664002664,0.0,0
63aaf0c41b7380108321311d0d4bcb93,0.8031804813399279,0.0,0
4edaf4081b7380108321311d0d4bcb86,0.8796852425180599,0.0,0
d9ffc2ec1b8f6850d5d38738dc4bcb24,0.7054882003469171,0.2,0
bdb1b9cd1bd83910b37020e6b04bcb7d,0.759742328042328,0.2,0
3f69e7e11b4eb110b37020e6b04bcb5d,0.882429902473006,0.0,0
ac5ab44f83861e5058f18798beaad3d4,0.8793093391287126,0.0,0
3ac561621b8701509d4e21fc274bcb3f,0.8127523149312713,0.0,0
cfca70081b7380108321311d0d4bcbb8,0.8242490638300418,0.0,0
047b704c1b7380108321311d0d4bcb64,0.8915469054571113,0.25,0
c50b3c481b7380108321311d0d4bcbd0,0.884779304029304,0.25,0
a1baf4c41b7380108321311d0d4bcb86,0.6269978632478632,0.0,0
379a3c841b7380108321311d0d4bcb2f,0.8355644893899203,0.0,0
9ca118fa83829a5058f18798beaad3ed,0.6652960767091202,0.0,0
43a40313c3669e541a9c742a050131af,0.6867261904761904,0.0,0
04ca3cc41b7380108321311d0d4bcb24,0.7081132554236269,0.0,0
a8bda54783975e5058f18798beaad3d1,0.6579861111111112,0.0,0
c40032e51b879950b37020e6b04bcb03,0.6277205064795645,0.0,0
5a2a4331db47349036e3d383f396192f,0.652617845117845,0.0,0
cb59c2311bbcbc909d4e21fc274bcb05,0.668297735760971,0.0,0
fb7401151b415c108321311d0d4bcb9b,0.6269360269360269,0.0,0
079ded441b7780108321311d0d4bcbb5,0.8177332066877062,0.0,0
62059f4f831daa1058f18798beaad353,0.6267350228747288,0.0,0
6b8b30d5c3639e901a9c742a05013174,0.6307572282581653,0.0,0
e947c7fd1b92ad141c3ddc6fcc4bcb72,0.7311353102985964,0.0,0
2aeab899c36e9a141a9c742a050131f3,0.7170940211157603,0.0,0
5a7a78441b7380108321311d0d4bcbe5,0.6566790718438347,0.3333333333333333,0
c1009aec1b8f6850d5d38738dc4bcbf5,0.7184617840652323,0.0,0
85aabc841b7380108321311d0d4bcbb2,0.7841003045485804,0.0,0
2a1f7ab183f19e1058f18798beaad3c8,0.7926191222570533,0.0,0
424819d51b9ced90d1f74119b04bcb98,0.7581173884594937,0.0,0
095f521f1bf2b4509bdc98eb274bcb9a,0.7897838620119323,0.6666666666666666,0
fcaa7c841b7380108321311d0d4bcbe6,0.7084920634920635,0.8,0
b8aabc841b7380108321311d0d4bcb2f,0.7311318506055348,0.8,0
8eff06ec1b8f6850d5d38738dc4bcbae,0.6854251607175583,0.6666666666666666,0
2bcd83cbdb98495036e3d383f39619f9,0.6856992544492544,0.0,0
8f77b58a33b71e10a0c67c845d5c7b24,0.8080555555555555,0.0,0
3faaf0c41b7380108321311d0d4bcbfb,0.7904110549943884,0.0,0
1a2784d833734650a0c67c845d5c7b4a,0.714297138047138,0.0,0
66ea30481b7380108321311d0d4bcb4f,0.6403431938431938,0.7,0
778a34841b7380108321311d0d4bcb66,0.573859126984127,0.7,0
74de1bcf33e75610a0c67c845d5c7b6a,0.8110197210197211,0.0,0
5358ed53837d229058f18798beaad390,0.6625814000814001,0.0,0
498024d033c91e10a0c67c845d5c7b52,0.8175180375180375,0.0,0
ce7308161b7fc150d1f74119b04bcbf0,0.7029761904761904,0.0,0
13defa4233f79e106049b4646d5c7bef,0.7094551762004592,0.0,0
9e8471ab874cc290852d0e170cbb3569,0.7667796776729561,0.0,0
7c58a2cd331c1210a0c67c845d5c7b64,0.7562817210741739,0.4,0
d7676fa333189250a0c67c845d5c7bbb,0.7653210666866327,0.4,0
d2daf4081b7380108321311d0d4bcbd1,0.6794911951692613,0.3333333333333333,0
6c6270fd1be254502e96411ecc4bcb96,0.5786681479663935,0.0,0
fa8064d033c91e10a0c67c845d5c7b9b,0.5813663766788767,0.0,0
a70b70881b7380108321311d0d4bcb94,0.7168560606060606,0.0,0
3b6a74441b7380108321311d0d4bcb4c,0.7395425633797726,0.0,0
35a0b05c1b9f89509d4e21fc274bcbb2,0.8458084364816443,0.0,0
86cafcc41b7380108321311d0d4bcbed,0.6865235762038088,0.0,0
a2188e1dc3a3de901a9c742a05013173,0.5814725783475784,0.0,0
03b67c01830f9a1058f18798beaad352,0.6017721922327185,0.0,0
9882d18b83ca1e5058f18798beaad383,0.6224293372319688,0.0,0
2bbaf8c41b7380108321311d0d4bcb28,0.6651206701206701,0.0,0
e8d286db334dd6106049b4646d5c7b82,0.6540303215303216,0.0,0
b377bfcc33c51e10a0c67c845d5c7b4a,0.5947496947496947,0.0,0
5e7a78441b7380108321311d0d4bcbe7,0.687083045778698,0.25,0
f8aabc841b7380108321311d0d4bcb08,0.7437159727014799,0.25,0
ffe0f6a2c3de4a941a9c742a050131f8,0.694611705390691,0.0,0
ff5560fc83e31e9058f18798beaad3bf,0.8033847886980879,0.0,0
eb0b38533368ae506049b4646d5c7bc3,0.7375184327525166,0.0,0
d774906bc3e12a101a9c742a05013115,0.7342881185457691,0.0,0
e20bfc481b7380108321311d0d4bcbbf,0.8676611558939146,0.0,0
752a51403334a6906049b4646d5c7bb7,0.5751935031986454,0.3333333333333333,0
cf8af0841b7380108321311d0d4bcb02,0.7199039768188237,0.3333333333333333,0
8568c3ac33c8e290a0c67c845d5c7b18,0.6796522044712501,0.3333333333333333,0
201092201bcf6850d5d38738dc4bcb5a,0.6211831363644245,0.0,0
f3eab0481b7380108321311d0d4bcb88,0.6601667226451708,0.0,0
5306e11833bd9e10a0c67c845d5c7b01,0.6758216089466089,0.0,0
a9dab4081b7380108321311d0d4bcb5a,0.6695039682539683,0.0,0
b75372e51b1a3050a18b311d0d4bcb6e,0.784450814358642,0.25,0
6bb89747339c2a106049b4646d5c7b7f,0.8303111587945677,0.25,0
1b00deec1b8f6850d5d38738dc4bcbd0,0.6642296176046176,0.0,0
8a1056201bcf6850d5d38738dc4bcb4c,0.7237442664862019,0.0,0
5497330033091e10a0c67c845d5c7b6d,0.7398328261915218,0.0,0
c8512969c3f58e101a9c742a0501318b,0.8298690476190476,0.0,0
d818364e1b5615901c3ddc6fcc4bcbe9,0.7875085602802994,0.0,0
ddb6d3631b431c50a18b311d0d4bcb4f,0.8541064626854655,0.0,0
c2ba38c41b7380108321311d0d4bcb3d,0.7021724702431225,0.0,0
21fbf6311b6209509d4e21fc274bcb1e,0.8585817501455326,0.0,0
f4886e6583751e1058f18798beaad34f,0.6374533488377881,0.0,0
c0d6cf263384d2106049b4646d5c7b8d,0.862014503169689,0.0,0
19d45dc01b90e590b37020e6b04bcbeb,0.8716133909338778,0.0,0
de360bfa1bc96510b37020e6b04bcb95,0.6009610619378927,0.0,0
163ffe5b1b3b30909bdc98eb274bcb7a,0.5710053226500594,0.0,0
0d8afc441b7380108321311d0d4bcb09,0.6050759977037067,0.0,0
20f88f98db3a741036e3d383f3961940,0.6168692428238352,0.2,0
d76a34441b7380108321311d0d4bcb5f,0.6323076923076922,0.2,0
e793e450830fd21058f18798beaad3aa,0.7189898766524153,0.0,0
527a78441b7380108321311d0d4bcbea,0.6978356839811948,0.0,0
31e9888d1bc96c50a18b311d0d4bcbf3,0.8169024888995178,0.0,0
28ea3c081b7380108321311d0d4bcb6c,0.846401474755944,0.25,0
e6da38081b7380108321311d0d4bcb3f,0.8501359624187942,0.25,0
f91016201bcf6850d5d38738dc4bcbfd,0.7075683694530444,0.0,0
8f626cd333ac6e506049b4646d5c7b59,0.7957910204023178,0.0,0
5262ce0733509e10a0c67c845d5c7bec,0.6110380116959064,0.0,0
23aa178c1b606514d1f74119b04bcb34,0.7201388888888889,0.0,0
d51b34881b7380108321311d0d4bcbd2,0.6233333333333333,0.0,0
011b34881b7380108321311d0d4bcb68,0.7916162090984159,0.2,0
a4ba74c41b7380108321311d0d4bcba7,0.9010531394964045,0.25,0
c65d251e1b43cd109d4e21fc274bcbe9,0.8975867353029261,0.25,0
8771df48c35316101a9c742a0501312d,0.5857744107744107,0.0,0
72ca70081b7380108321311d0d4bcb4f,0.5661664724164723,0.0,0
d6da38081b7380108321311d0d4bcb1b,0.8288663027934734,0.0,0
b8e00bf233845610a0c67c845d5c7b45,0.5734747343299975,0.0,0
58d2f5371b4fac10a18b311d0d4bcba1,0.8395036354847336,0.0,0
65fb46a4c3e3d6901a9c742a050131e8,0.6251040270129823,0.0,0
d62ec8b683fade1058f18798beaad3b8,0.6744443801196676,0.0,0
acba74c41b7380108321311d0d4bcb5a,0.5869364431864432,0.0,0
1f1789bac3935a501a9c742a050131e1,0.8041852967057141,0.0,0
b29ab8841b7380108321311d0d4bcb60,0.6102231102231103,0.0,0
d5aafc841b7380108321311d0d4bcb57,0.6740245865245865,0.0,0
8c142d22c3dda6101a9c742a0501311d,0.6294642857142857,0.0,0
f79f2d621b8c81109bdc98eb274bcb9a,0.5919897504456328,0.0,0
b052436a33602a506049b4646d5c7b7f,0.6509424603174603,0.0,0
521c8f9c33ece210a0c67c845d5c7ba2,0.688640873015873,0.0,0
b87bf04c1b7380108321311d0d4bcb79,0.7770045167118338,0.0,0
6eff46ec1b8f6850d5d38738dc4bcbdc,0.6221486846486847,0.0,0
490b3c481b7380108321311d0d4bcbfd,0.6351343101343101,0.0,0
375d5c8c1bdcd110d1f74119b04bcb7d,0.6308455433455433,0.0,0
d9aafc841b7380108321311d0d4bcb59,0.5925449550449551,0.0,0
abc2e09e334462d0a0c67c845d5c7bdf,0.7141289266289266,0.0,0
92005eec1b8f6850d5d38738dc4bcbe7,0.7737193362193362,0.0,0
4206639c1bd0a050a18b311d0d4bcbe1,0.877042483223315,0.0,0
88005aec1b8f6850d5d38738dc4bcb06,0.8252265266229462,0.0,0
50cfc351339892106049b4646d5c7b7d,0.6895575183478408,0.2,0
01ff82ec1b8f6850d5d38738dc4bcb5c,0.7899288507215753,0.2,0
87aab0c41b7380108321311d0d4bcb74,0.7350363756613757,0.0,0
90f352abdb7bf510ecfba6bad396196c,0.6506274776246312,0.0,0
9eaa70c41b7380108321311d0d4bcb51,0.6571301537968205,0.0,0
5c9bf88c1b7380108321311d0d4bcb9c,0.616214067970563,0.5714285714285714,0
d6eafc081b7380108321311d0d4bcbcf,0.6655114435445698,0.5714285714285714,0
2acc169bc3fd2e501a9c742a05013133,0.6205572222329468,0.5,0
27e286e1c33d1e101a9c742a05013141,0.6159900046329776,0.5,0
57da78081b7380108321311d0d4bcbb4,0.6449740184985226,0.5,0
d4ca3cc41b7380108321311d0d4bcb6d,0.6035222360653395,0.0,0
969a78841b7380108321311d0d4bcb7f,0.8765260536556554,0.0,0
dae4c3ff8375d21058f18798beaad373,0.6306016514349848,0.0,0
6b8a34841b7380108321311d0d4bcb20,0.7317625661375662,0.25,0
d30b70881b7380108321311d0d4bcb39,0.6766017161850495,0.25,0
4579b17fdb83bc9036e3d383f3961902,0.6376630463324011,0.0,0
36ea30481b7380108321311d0d4bcbba,0.6725112079278746,0.0,0
d26bb80c1b7380108321311d0d4bcbfd,0.7714962121212121,0.25,0
6eea30481b7380108321311d0d4bcb53,0.7561788520121853,0.25,0
2a3edd66db408a50ecfba6bad3961965,0.809418081918082,0.0,0
fb9e924d33295e90a0c67c845d5c7bb6,0.8308166567022066,0.0,0
f30012201bcf6850d5d38738dc4bcbba,0.7691564775803906,0.0,0
20140fca1baf0dd09d4e21fc274bcb29,0.708919938283749,0.0,0
0fca70081b7380108321311d0d4bcb8a,0.7728260869565218,0.0,0
5a7a78441b7380108321311d0d4bcbee,0.8209656084656085,0.0,0
9c005aec1b8f6850d5d38738dc4bcb74,0.7094216431716432,0.0,0
899ccf8e33b02ad0a0c67c845d5c7b4d,0.8475143306985413,0.0,0
97ceea0c1b30a150d1f74119b04bcb74,0.7718349985927385,0.0,0
7aea30481b7380108321311d0d4bcb99,0.8876003734827265,0.2,0
fd0bbc481b7380108321311d0d4bcb88,0.7581019154288402,0.2,0
db425248835fd21058f18798beaad39a,0.7339028944911298,0.0,0
cc3380ac83d7d61058f18798beaad383,0.7069841269841269,0.0,0
091b34881b7380108321311d0d4bcb87,0.7194438970990694,0.2,0
89aabc841b7380108321311d0d4bcbbd,0.7788528548041456,0.2,0
51bab4c41b7380108321311d0d4bcbdc,0.7355029460059886,0.0,0
ea0bfc481b7380108321311d0d4bcbb1,0.6373076017654464,0.0,0
e80bf8481b7380108321311d0d4bcb8c,0.7604755751494882,0.0,0
4a21752383c6529058f18798beaad3ec,0.6083272283272283,0.0,0
3b04dfa7c35f12901a9c742a05013119,0.5737914862914862,0.0,0
f41092201bcf6850d5d38738dc4bcbd6,0.6067300370165482,0.0,0
649ab4841b7380108321311d0d4bcb11,0.8707487256119266,0.0,0
8dbab4c41b7380108321311d0d4bcb97,0.8435007111566251,0.0,0
9bb15e1f1b058d109bdc98eb274bcb37,0.72545699032768,0.0,0
7ebfdcb31b819d901c3ddc6fcc4bcb6e,0.876830260812459,0.0,0
c609aa41c30686901a9c742a050131f2,0.8033555479608111,0.25,0
fa550a618367d61058f18798beaad3db,0.7591583124477861,0.25,0
40001aec1b8f6850d5d38738dc4bcbfb,0.6139796460849093,0.2,0
a9c97c8b1b164510a18b311d0d4bcb5e,0.651998001998002,0.0,0
5a2f45331b139990b37020e6b04bcb54,0.6012848262848263,0.0,0
62e2da6b334d5a106049b4646d5c7b86,0.641288852473063,0.0,0
c7565c79dbabe510ecfba6bad3961969,0.871697056319154,0.0,0
a8b5be181b9c50901312982d0d4bcb62,0.6719060179586496,0.0,0
ac54be8d83579e1058f18798beaad397,0.707111118048618,0.0,0
d78af0841b7380108321311d0d4bcb3d,0.6611011666352224,0.0,0
527a78441b7380108321311d0d4bcbf3,0.6534732281249309,0.0,0
734ff1f7c339d2101a9c742a050131b0,0.646955172998382,0.0,0
1e7ab8441b7380108321311d0d4bcb01,0.6521007545783761,0.0,0
be9ab8841b7380108321311d0d4bcb4b,0.6199602276044447,0.3333333333333333,0
dfaaf0c41b7380108321311d0d4bcb2b,0.8581919338401537,0.0,0
50363d7fdbd1055036e3d383f3961912,0.6863933369368153,0.0,0
ae90a4d033c91e10a0c67c845d5c7bcf,0.741705932955933,0.0,0
4efc7510838f161058f18798beaad346,0.8172056657111005,0.0,0
cdff82ec1b8f6850d5d38738dc4bcbf0,0.7376367845117846,0.0,0
018afc441b7380108321311d0d4bcb0c,0.8041952260702261,0.0,0
34234f5f1bdfcd90a18b311d0d4bcb05,0.6959728354941159,0.0,0
2f6a74441b7380108321311d0d4bcb33,0.7812082457303046,0.0,0
2c005aec1b8f6850d5d38738dc4bcbbf,0.8370484780169378,0.0,0
151b74881b7380108321311d0d4bcb32,0.8842862484737485,0.0,0
7ef583961bead4502e96411ecc4bcbc9,0.6873346560846562,0.0,0
27eab0481b7380108321311d0d4bcb5c,0.6290419071669071,0.0,0
